Game ID, Prediction Value, Prediction Result, Real Result, Correct 
0021600306, 0.368888888889, False, True, False
0021600071, 0.408333333333, False, True, False
0021600301, 0.315517241379, False, True, False
0021600248, 0.418181818182, False, False, True
0021600045, 0.401818181818, False, False, True
0021600206, 0.397777777778, False, True, False
0021600008, 0.385606060606, False, False, True
0021600186, 0.400833333333, False, False, True
0021600181, 0.318055555556, False, True, False
0021600295, 0.458653846154, False, True, False
0021600169, 0.264102564103, False, True, False
0021600008, 0.385606060606, False, False, True
0021600167, 0.392307692308, False, True, False
0021600060, 0.185, False, False, True
0021600062, 0.269642857143, False, True, False
0021600005, 0.351612903226, False, True, False
0021600183, 0.377702702703, False, False, True
0021600178, 0.308, False, True, False
0021600234, 0.482, False, True, False
0021600172, 0.219318181818, False, False, True
0021600017, 0.320895522388, False, False, True
0021600034, 0.303947368421, False, True, False
0021600059, 0.378947368421, False, True, False
0021600169, 0.264102564103, False, True, False
0021600317, 0.25, False, True, False
0021600327, 0.34, False, False, True
0021600118, 0.245967741935, False, False, True
0021600133, 0.283695652174, False, False, True
0021600280, 0.475, False, False, True
0021600281, 0.295833333333, False, True, False
0021600155, 0.412096774194, False, False, True
0021600095, 0.430833333333, False, False, True
0021600297, 0.39347826087, False, True, False
0021600106, 0.432, False, True, False
0021600328, 0.303773584906, False, True, False
0021600058, 0.387272727273, False, False, True
0021600289, 0.191666666667, False, False, True
0021600333, 0.208888888889, False, False, True
0021600012, 0.345967741935, False, True, False
0021600158, 0.411111111111, False, False, True
0021600064, 0.378225806452, False, True, False
0021600216, 0.48829787234, False, False, True
0021600343, 0.353125, False, True, False
0021600026, 0.34375, False, False, True
0021600206, 0.397777777778, False, True, False
0021600175, 0.290740740741, False, False, True
0021600274, 0.392553191489, False, True, False
0021600078, 0.251973684211, False, True, False
0021600170, 0.388157894737, False, False, True
0021600157, 0.375, False, True, False
0021600021, 0.403260869565, False, False, True
0021600130, 0.397058823529, False, False, True
0021600213, 0.468333333333, False, True, False
0021600069, 0.258088235294, False, False, True
0021600032, 0.422549019608, False, True, False
0021600031, 0.240350877193, False, True, False
0021600040, 0.266935483871, False, True, False
0021600151, 0.245098039216, False, False, True
0021600343, 0.353125, False, True, False
0021600310, 0.219791666667, False, False, True
0021600267, 0.401754385965, False, True, False
0021600087, 0.281, False, True, False
0021600056, 0.339583333333, False, False, True
0021600327, 0.34, False, False, True
0021600102, 0.467045454545, False, True, False
0021600118, 0.245967741935, False, False, True
0021600061, 0.301020408163, False, False, True
0021600315, 0.407894736842, False, False, True
0021600059, 0.378947368421, False, True, False
0021600259, 0.447222222222, False, True, False
0021600079, 0.203333333333, False, True, False
0021600168, 0.445833333333, False, True, False
0021600241, 0.464814814815, False, False, True
0021600225, 0.526666666667, False, True, False
0021600094, 0.262962962963, False, False, True
0021600224, 0.423387096774, False, True, False
0021600298, 0.330833333333, False, True, False
0021600232, 0.268181818182, False, True, False
0021600334, 0.352083333333, False, True, False
0021600106, 0.432, False, True, False
0021600284, 0.307291666667, False, True, False
0021600335, 0.303448275862, False, False, True
0021600062, 0.269642857143, False, True, False
0021600247, 0.419166666667, False, True, False
0021600003, 0.387096774194, False, True, False
0021600104, 0.364166666667, False, False, True
0021600080, 0.273958333333, False, False, True
0021600029, 0.325833333333, False, False, True
0021600251, 0.289166666667, False, False, True
0021600044, 0.435964912281, False, False, True
0021600303, 0.385465116279, False, False, True
0021600046, 0.292708333333, False, False, True
0021600009, 0.306862745098, False, False, True
0021600334, 0.352083333333, False, True, False
0021600253, 0.381578947368, False, True, False
0021600091, 0.344444444444, False, True, False
0021600296, 0.351282051282, False, True, False
0021600308, 0.256666666667, False, True, False
0021600322, 0.459090909091, False, False, True
0021600055, 0.405208333333, False, False, True
0021600084, 0.382978723404, False, False, True
0021600010, 0.278431372549, False, False, True
0021600133, 0.283695652174, False, False, True
0021600279, 0.443150684932, False, True, False
0021600018, 0.272727272727, False, False, True
0021600047, 0.403703703704, False, False, True
0021600082, 0.278571428571, False, True, False
0021600304, 0.275, False, False, True
0021600037, 0.489285714286, False, True, False
0021600085, 0.288181818182, False, False, True
0021600116, 0.542222222222, False, True, False
0021600041, 0.395, False, True, False
0021600033, 0.237254901961, False, True, False
0021600229, 0.273, False, False, True
0021600022, 0.256060606061, False, False, True
0021600330, 0.278395061728, False, False, True
0021600130, 0.397058823529, False, False, True
0021600303, 0.385465116279, False, False, True
0021600288, 0.335087719298, False, True, False
0021600161, 0.375, False, False, True
0021600040, 0.266935483871, False, True, False
0021600149, 0.264772727273, False, False, True
0021600190, 0.329787234043, False, False, True
0021600092, 0.359090909091, False, False, True
0021600219, 0.271875, False, True, False
0021600196, 0.386458333333, False, False, True
0021600042, 0.279166666667, False, True, False
0021600065, 0.347916666667, False, False, True
0021600098, 0.486904761905, False, True, False
0021600341, 0.333088235294, False, True, False
0021600172, 0.219318181818, False, False, True
0021600232, 0.268181818182, False, True, False
0021600220, 0.393333333333, False, True, False
0021600073, 0.421428571429, False, True, False
0021600291, 0.308510638298, False, True, False
0021600004, 0.457352941176, False, False, True
0021600002, 0.381666666667, False, False, True
0021600316, 0.518333333333, False, True, False
0021600303, 0.385465116279, False, False, True
0021600265, 0.337096774194, False, True, False
0021600055, 0.405208333333, False, False, True
0021600039, 0.2, False, False, True
0021600121, 0.251041666667, False, True, False
0021600079, 0.203333333333, False, True, False
0021600047, 0.403703703704, False, False, True
0021600077, 0.183333333333, False, False, True
0021600090, 0.362727272727, False, False, True
0021600010, 0.278431372549, False, False, True
0021600342, 0.425, False, True, False
0021600193, 0.534722222222, False, True, False
0021600161, 0.375, False, False, True
0021600105, 0.338059701493, False, True, False
0021600211, 0.2546875, False, False, True
0021600059, 0.378947368421, False, True, False
0021600154, 0.313114754098, False, False, True
0021600220, 0.393333333333, False, True, False
0021600007, 0.431818181818, False, True, False
0021600021, 0.403260869565, False, False, True
0021600198, 0.322307692308, False, False, True
0021600013, 0.335416666667, False, True, False
0021600088, 0.175490196078, False, True, False
0021600183, 0.377702702703, False, False, True
0021600230, 0.513157894737, False, False, True
0021600184, 0.337096774194, False, False, True
0021600157, 0.375, False, True, False
0021600133, 0.283695652174, False, False, True
0021600053, 0.169230769231, False, True, False
0021600055, 0.405208333333, False, False, True
0021600256, 0.298550724638, False, False, True
0021600228, 0.503703703704, False, True, False
0021600024, 0.2796875, False, True, False
0021600201, 0.392156862745, False, True, False
0021600287, 0.348026315789, False, False, True
0021600230, 0.513157894737, False, False, True
0021600163, 0.322307692308, False, False, True
0021600126, 0.344852941176, False, False, True
0021600317, 0.25, False, True, False
0021600290, 0.434444444444, False, True, False
0021600032, 0.422549019608, False, True, False
0021600256, 0.298550724638, False, False, True
0021600296, 0.351282051282, False, True, False
0021600090, 0.362727272727, False, False, True
0021600081, 0.327083333333, False, False, True
0021600166, 0.323170731707, False, False, True
0021600127, 0.4390625, False, True, False
0021600200, 0.435897435897, False, True, False
0021600024, 0.2796875, False, True, False
0021600236, 0.286538461538, False, False, True
0021600017, 0.320895522388, False, False, True
0021600028, 0.305555555556, False, True, False
0021600003, 0.387096774194, False, True, False
0021600313, 0.321666666667, False, True, False
0021600234, 0.482, False, True, False
0021600034, 0.303947368421, False, True, False
0021600110, 0.251041666667, False, False, True
0021600216, 0.48829787234, False, False, True
0021600272, 0.30875, False, True, False
0021600336, 0.422950819672, False, False, True
0021600039, 0.2, False, False, True
0021600164, 0.311206896552, False, True, False
