Game ID, Prediction Value, Prediction Result, Real Result, Correct 
0021500067, 0.346527777778, False, False, True
0021500231, 0.244303797468, False, True, False
0021500743, 0.330882352941, False, True, False
0021500843, 0.215942028986, False, True, False
0021500022, 0.272093023256, False, False, True
0021500399, 0.337735849057, False, True, False
0021501022, 0.452325581395, False, False, True
0021500759, 0.282098765432, False, True, False
0021500105, 0.397916666667, False, False, True
0021500337, 0.216935483871, False, True, False
0021500843, 0.215942028986, False, True, False
0021500557, 0.405747126437, False, False, True
0021500831, 0.301149425287, False, False, True
0021500069, 0.451923076923, False, False, True
0021500789, 0.3125, False, False, True
0021500254, 0.514383561644, False, False, True
0021500640, 0.481060606061, False, False, True
0021500934, 0.39527027027, False, False, True
0021500638, 0.398850574713, False, True, False
0021500744, 0.333139534884, False, False, True
0021500627, 0.439743589744, False, True, False
0021500849, 0.161842105263, False, True, False
0021500233, 0.4203125, False, False, True
0021500483, 0.451923076923, False, False, True
0021500713, 0.365972222222, False, False, True
0021500751, 0.52, False, True, False
0021501227, 0.267361111111, False, False, True
0021500637, 0.361494252874, False, False, True
0021500975, 0.437313432836, False, False, True
0021500385, 0.3375, False, False, True
0021501073, 0.214880952381, False, False, True
0021500011, 0.390298507463, False, False, True
0021500561, 0.241176470588, False, False, True
0021500624, 0.396923076923, False, True, False
0021500826, 0.453731343284, False, True, False
0021500425, 0.348717948718, False, True, False
0021501093, 0.284868421053, False, True, False
0021500395, 0.317796610169, False, True, False
0021500704, 0.204225352113, False, True, False
0021500196, 0.332191780822, False, True, False
0021500037, 0.320289855072, False, False, True
0021500369, 0.360897435897, False, True, False
0021501151, 0.215, False, False, True
0021500093, 0.365909090909, False, False, True
0021500286, 0.315517241379, False, False, True
0021500833, 0.335, False, True, False
0021500596, 0.250769230769, False, True, False
0021500941, 0.394303797468, False, False, True
0021500327, 0.267105263158, False, True, False
0021501201, 0.387662337662, False, False, True
0021500991, 0.290410958904, False, False, True
0021501198, 0.281818181818, False, True, False
0021501097, 0.429166666667, False, True, False
0021501022, 0.452325581395, False, False, True
0021500926, 0.326515151515, False, True, False
0021500781, 0.275892857143, False, True, False
0021500280, 0.408695652174, False, True, False
0021501091, 0.355303030303, False, True, False
0021500933, 0.161904761905, False, True, False
0021500034, 0.3375, False, False, True
0021500802, 0.373648648649, False, True, False
0021500250, 0.236956521739, False, False, True
0021500290, 0.260714285714, False, False, True
0021500918, 0.236206896552, False, False, True
0021500984, 0.349275362319, False, False, True
0021500199, 0.21858974359, False, True, False
0021500501, 0.307647058824, False, True, False
0021500599, 0.417948717949, False, True, False
0021500945, 0.30641025641, False, True, False
0021500448, 0.415730337079, False, False, True
0021500582, 0.280769230769, False, True, False
0021500370, 0.47972972973, False, False, True
0021500846, 0.261842105263, False, False, True
0021501170, 0.3825, False, False, True
0021500991, 0.290410958904, False, False, True
0021500673, 0.367605633803, False, False, True
0021500938, 0.312121212121, False, True, False
0021500775, 0.345569620253, False, False, True
0021500953, 0.30390625, False, False, True
0021500984, 0.349275362319, False, False, True
0021501124, 0.448125, False, False, True
0021500206, 0.198717948718, False, False, True
0021501146, 0.285802469136, False, False, True
0021500272, 0.292424242424, False, True, False
0021501213, 0.581578947368, False, True, False
0021500992, 0.189726027397, False, False, True
0021500311, 0.437356321839, False, False, True
0021500628, 0.298684210526, False, False, True
0021501161, 0.156164383562, False, False, True
0021501143, 0.206024096386, False, True, False
0021500717, 0.220895522388, False, False, True
0021500146, 0.410126582278, False, False, True
0021500454, 0.286144578313, False, False, True
0021500060, 0.270422535211, False, True, False
0021500929, 0.448461538462, False, False, True
0021500944, 0.283333333333, False, True, False
0021501002, 0.42183908046, False, True, False
0021500199, 0.21858974359, False, True, False
0021500353, 0.156024096386, False, True, False
0021501086, 0.313924050633, False, False, True
0021500089, 0.287692307692, False, True, False
0021500247, 0.39367816092, False, False, True
0021500687, 0.446875, False, True, False
0021501169, 0.269078947368, False, False, True
0021501116, 0.34012345679, False, False, True
0021500177, 0.455769230769, False, False, True
0021500849, 0.161842105263, False, True, False
0021500538, 0.269672131148, False, False, True
0021500838, 0.386746987952, False, True, False
0021500332, 0.386538461538, False, True, False
0021500608, 0.271333333333, False, True, False
0021500714, 0.364516129032, False, True, False
0021501039, 0.337671232877, False, False, True
0021501153, 0.378313253012, False, False, True
0021501065, 0.227027027027, False, True, False
0021500459, 0.284459459459, False, True, False
0021501055, 0.244871794872, False, False, True
0021500786, 0.421794871795, False, True, False
0021500701, 0.401973684211, False, True, False
0021500975, 0.437313432836, False, False, True
0021500772, 0.451875, False, False, True
0021500804, 0.361194029851, False, False, True
0021500297, 0.226315789474, False, True, False
0021501132, 0.253787878788, False, True, False
0021500181, 0.499438202247, False, False, True
0021500362, 0.245098039216, False, False, True
0021500358, 0.245, False, True, False
0021501037, 0.198101265823, False, False, True
0021501137, 0.365942028986, False, True, False
0021500592, 0.459146341463, False, False, True
0021501194, 0.357971014493, False, True, False
0021500891, 0.223287671233, False, False, True
0021500915, 0.29375, False, False, True
0021500592, 0.459146341463, False, False, True
0021500863, 0.375694444444, False, False, True
0021500211, 0.312328767123, False, True, False
0021500623, 0.431343283582, False, True, False
0021500159, 0.332857142857, False, True, False
0021500117, 0.324358974359, False, False, True
0021500153, 0.244303797468, False, False, True
0021500068, 0.321232876712, False, False, True
