Game ID, Prediction Value, Prediction Result, Real Result, Correct 
0021400682, 0.313725490196, False, True, False
0021400700, 0.319444444444, False, False, True
0021400123, 0.501754385965, False, True, False
0021400174, 0.366666666667, False, False, True
0021401208, 0.477884615385, False, True, False
0021401026, 0.203703703704, False, True, False
0021400447, 0.231578947368, False, False, True
0021400999, 0.228378378378, False, False, True
0021401074, 0.455208333333, False, False, True
0021400531, 0.445967741935, False, True, False
0021401173, 0.429365079365, False, False, True
0021400625, 0.542682926829, False, False, True
0021400848, 0.497916666667, False, False, True
0021400703, 0.31170212766, False, True, False
0021400997, 0.458108108108, False, True, False
0021400858, 0.194915254237, False, False, True
0021400744, 0.319117647059, False, False, True
0021401100, 0.299056603774, False, False, True
0021400703, 0.31170212766, False, True, False
0021401004, 0.589772727273, True, True, True
0021400456, 0.548, False, True, False
0021400695, 0.230357142857, False, True, False
0021400057, 0.58023255814, True, False, False
0021400491, 0.529090909091, False, True, False
0021400338, 0.275490196078, False, False, True
0021400607, 0.24625, False, False, True
0021401080, 0.387719298246, False, True, False
0021400875, 0.478472222222, False, True, False
0021400835, 0.328, False, False, True
0021400140, 0.570689655172, True, True, True
0021400845, 0.528358208955, False, False, True
0021400596, 0.45859375, False, True, False
0021400169, 0.242708333333, False, True, False
0021400026, 0.163725490196, False, False, True
0021401104, 0.46875, False, True, False
0021400567, 0.368333333333, False, True, False
0021400822, 0.181081081081, False, False, True
0021400507, 0.442105263158, False, False, True
0021400629, 0.400877192982, False, False, True
0021400051, 0.434126984127, False, True, False
0021401168, 0.527678571429, False, True, False
0021400788, 0.321052631579, False, True, False
0021400232, 0.40078125, False, False, True
0021400799, 0.5375, False, True, False
0021400648, 0.474342105263, False, True, False
0021400165, 0.55625, True, True, True
0021400052, 0.285555555556, False, True, False
0021400051, 0.434126984127, False, True, False
0021400831, 0.239189189189, False, False, True
0021400402, 0.423387096774, False, True, False
0021400290, 0.317857142857, False, False, True
0021401151, 0.14375, False, False, True
0021400203, 0.3875, False, True, False
0021400284, 0.410795454545, False, True, False
0021400709, 0.687068965517, True, False, False
0021400506, 0.307142857143, False, False, True
0021400846, 0.465555555556, False, False, True
0021400471, 0.270535714286, False, True, False
0021400602, 0.373846153846, False, False, True
0021400826, 0.455084745763, False, True, False
0021400397, 0.522794117647, False, False, True
0021401034, 0.536, False, True, False
0021400659, 0.322115384615, False, False, True
0021400714, 0.423148148148, False, False, True
0021400652, 0.310655737705, False, False, True
0021400784, 0.516964285714, False, False, True
0021400917, 0.657777777778, True, True, True
0021400831, 0.239189189189, False, False, True
0021400443, 0.305405405405, False, True, False
0021400628, 0.204605263158, False, False, True
0021400932, 0.301886792453, False, False, True
0021400927, 0.101612903226, False, True, False
0021400700, 0.319444444444, False, False, True
0021400969, 0.254, False, False, True
0021400570, 0.349107142857, False, True, False
0021400767, 0.466935483871, False, True, False
0021400876, 0.435555555556, False, True, False
0021400861, 0.41953125, False, False, True
0021400583, 0.423636363636, False, False, True
0021400269, 0.344594594595, False, False, True
0021400358, 0.361428571429, False, False, True
0021400175, 0.743181818182, True, True, True
0021400562, 0.5203125, False, True, False
0021401103, 0.179054054054, False, False, True
0021400867, 0.525925925926, False, True, False
0021400921, 0.520454545455, False, True, False
0021400962, 0.242857142857, False, False, True
0021400720, 0.616326530612, True, False, False
0021400542, 0.167346938776, False, False, True
0021400576, 0.604545454545, True, True, True
0021400608, 0.369607843137, False, False, True
0021400182, 0.213265306122, False, False, True
0021400071, 0.353125, False, True, False
0021400874, 0.558208955224, True, False, False
0021400988, 0.211403508772, False, True, False
0021401038, 0.397222222222, False, True, False
0021401191, 0.327419354839, False, True, False
0021400665, 0.638793103448, True, True, True
0021400690, 0.132894736842, False, False, True
0021401088, 0.234, False, False, True
0021400039, 0.186, False, True, False
0021400715, 0.359558823529, False, False, True
0021400882, 0.305769230769, False, False, True
0021400461, 0.405769230769, False, False, True
0021400731, 0.487692307692, False, True, False
0021400307, 0.227083333333, False, False, True
0021400621, 0.399090909091, False, False, True
0021400693, 0.645, True, True, True
0021400332, 0.321, False, False, True
0021401207, 0.380701754386, False, False, True
0021401160, 0.514583333333, False, True, False
