Game ID, Prediction Value, Prediction Result, Real Result, Correct 
0021600216, 0.48829787234, False, False, True
0021600166, 0.530487804878, True, False, False
0021600098, 0.493452380952, False, True, False
0021600325, 0.388888888889, False, False, True
0021600140, 0.631451612903, True, True, True
0021600085, 0.326363636364, False, False, True
0021600325, 0.388888888889, False, False, True
0021600027, 0.357627118644, False, False, True
0021600286, 0.52037037037, True, False, False
0021600080, 0.190625, False, False, True
0021600086, 0.533333333333, True, False, False
0021600048, 0.416891891892, False, False, True
0021600060, 0.253, False, False, True
0021600005, 0.392741935484, False, True, False
0021600136, 0.4578125, False, True, False
0021600235, 0.360869565217, False, True, False
0021600255, 0.334090909091, False, True, False
0021600132, 0.1125, False, False, True
0021600319, 0.6125, True, True, True
0021600033, 0.393137254902, False, True, False
0021600273, 0.489215686275, False, True, False
0021600218, 0.335416666667, False, False, True
0021600137, 0.278947368421, False, True, False
0021600079, 0.391666666667, False, True, False
0021600040, 0.467741935484, False, True, False
0021600340, 0.284615384615, False, True, False
0021600321, 0.375833333333, False, False, True
0021600252, 0.326470588235, False, True, False
0021600168, 0.669166666667, True, True, True
0021600038, 0.316901408451, False, False, True
0021600269, 0.3625, False, True, False
0021600178, 0.384, False, True, False
0021600328, 0.367924528302, False, True, False
0021600192, 0.503076923077, True, True, True
0021600268, 0.197222222222, False, True, False
0021600052, 0.220212765957, False, True, False
0021600177, 0.311818181818, False, False, True
0021600293, 0.26, False, True, False
0021600020, 0.447580645161, False, False, True
0021600274, 0.371276595745, False, True, False
0021600257, 0.54347826087, True, False, False
0021600233, 0.206862745098, False, True, False
0021600229, 0.23, False, False, True
0021600204, 0.5015625, True, False, False
0021600092, 0.474545454545, False, False, True
0021600280, 0.44453125, False, False, True
0021600065, 0.397222222222, False, False, True
0021600214, 0.463541666667, False, True, False
0021600245, 0.203, False, False, True
0021600063, 0.400892857143, False, False, True
0021600123, 0.59375, True, True, True
0021600187, 0.273469387755, False, True, False
0021600059, 0.281578947368, False, True, False
0021600137, 0.278947368421, False, True, False
0021600220, 0.4625, False, True, False
0021600025, 0.203731343284, False, False, True
0021600236, 0.505769230769, True, False, False
0021600196, 0.558333333333, True, False, False
0021600104, 0.2875, False, False, True
0021600318, 0.09875, False, False, True
0021600223, 0.211842105263, False, False, True
0021600264, 0.543181818182, True, False, False
0021600258, 0.5, False, True, False
0021600047, 0.396296296296, False, False, True
0021600086, 0.533333333333, True, False, False
0021600227, 0.514473684211, True, False, False
0021600145, 0.439552238806, False, False, True
0021600292, 0.355357142857, False, True, False
0021600213, 0.615833333333, True, True, True
0021600186, 0.436666666667, False, False, True
0021600251, 0.415, False, False, True
0021600015, 0.289090909091, False, True, False
0021600187, 0.273469387755, False, True, False
0021600162, 0.475961538462, False, True, False
0021600108, 0.435833333333, False, False, True
0021600006, 0.570238095238, True, True, True
0021600215, 0.399166666667, False, False, True
0021600226, 0.525, True, True, True
0021600338, 0.392741935484, False, False, True
0021600023, 0.416666666667, False, True, False
0021600115, 0.249230769231, False, False, True
0021600246, 0.54358974359, True, False, False
0021600104, 0.2875, False, False, True
0021600152, 0.605833333333, True, True, True
0021600093, 0.5, True, True, True
0021600239, 0.383108108108, False, False, True
0021600226, 0.525, True, True, True
0021600126, 0.227205882353, False, False, True
0021600101, 0.43, False, False, True
0021600081, 0.489583333333, False, False, True
0021600339, 0.417045454545, False, True, False
0021600207, 0.401923076923, False, False, True
0021600221, 0.513541666667, True, True, True
0021600192, 0.503076923077, True, True, True
0021600091, 0.36, False, True, False
0021600303, 0.596511627907, True, False, False
0021600331, 0.494791666667, False, True, False
0021600192, 0.503076923077, True, True, True
0021600174, 0.299166666667, False, True, False
0021600156, 0.347272727273, False, False, True
0021600292, 0.355357142857, False, True, False
0021600100, 0.507894736842, True, False, False
0021600300, 0.425, False, True, False
0021600102, 0.510227272727, True, True, True
0021600047, 0.396296296296, False, False, True
0021600296, 0.526923076923, True, True, True
0021600252, 0.326470588235, False, True, False
0021600111, 0.211, False, False, True
0021600317, 0.324074074074, False, True, False
0021600029, 0.406666666667, False, False, True
0021600189, 0.525, True, False, False
0021600330, 0.285185185185, False, False, True
0021600213, 0.615833333333, True, True, True
0021600304, 0.285, False, False, True
0021600285, 0.510227272727, True, True, True
0021600005, 0.392741935484, False, True, False
0021600305, 0.439583333333, False, False, True
0021600119, 0.598076923077, True, True, True
0021600059, 0.281578947368, False, True, False
0021600040, 0.467741935484, False, True, False
0021600320, 0.466, False, True, False
0021600273, 0.489215686275, False, True, False
0021600157, 0.405833333333, False, True, False
0021600013, 0.386111111111, False, True, False
0021600100, 0.507894736842, True, False, False
0021600068, 0.462727272727, False, True, False
0021600111, 0.211, False, False, True
0021600198, 0.317692307692, False, False, True
0021600045, 0.458181818182, False, False, True
0021600028, 0.372222222222, False, True, False
0021600005, 0.392741935484, False, True, False
0021600154, 0.282786885246, False, False, True
0021600063, 0.400892857143, False, False, True
0021600184, 0.392741935484, False, False, True
0021600053, 0.264423076923, False, True, False
0021600152, 0.605833333333, True, True, True
0021600134, 0.523387096774, True, True, True
0021600221, 0.513541666667, True, True, True
0021600127, 0.459375, False, True, False
0021600194, 0.43, False, True, False
0021600190, 0.184042553191, False, False, True
0021600181, 0.558333333333, True, True, True
0021600031, 0.363157894737, False, True, False
0021600180, 0.575641025641, True, True, True
0021600275, 0.429166666667, False, True, False
0021600106, 0.515, True, True, True
0021600111, 0.211, False, False, True
0021600149, 0.184090909091, False, False, True
0021600068, 0.462727272727, False, True, False
0021600176, 0.410185185185, False, True, False
0021600146, 0.416666666667, False, True, False
0021600072, 0.506, True, True, True
0021600031, 0.363157894737, False, True, False
0021600181, 0.558333333333, True, True, True
0021600123, 0.59375, True, True, True
0021600182, 0.615, True, True, True
0021600011, 0.09375, False, False, True
0021600114, 0.512931034483, True, False, False
0021600014, 0.190196078431, False, False, True
0021600318, 0.09875, False, False, True
0021600299, 0.261320754717, False, False, True
0021600112, 0.46375, False, True, False
0021600330, 0.285185185185, False, False, True
0021600070, 0.217647058824, False, True, False
0021600245, 0.203, False, False, True
0021600116, 0.59, True, True, True
0021600314, 0.20652173913, False, False, True
0021600103, 0.419090909091, False, True, False
0021600309, 0.635714285714, True, True, True
0021600272, 0.44, False, True, False
0021600050, 0.470909090909, False, False, True
0021600015, 0.289090909091, False, True, False
0021600237, 0.301818181818, False, True, False
0021600117, 0.413492063492, False, True, False
0021600221, 0.513541666667, True, True, True
0021600104, 0.2875, False, False, True
0021600228, 0.549074074074, True, True, True
0021600034, 0.446052631579, False, True, False
0021600116, 0.59, True, True, True
0021600224, 0.339516129032, False, True, False
0021600092, 0.474545454545, False, False, True
